        latitude   reduced     regular   latitude
         number     points      points           
        -------    -------     -------   ----------
          107         648        1024     52.507282
          108         675        1024     52.156062
          109         675        1024     51.804843
          110         675        1024     51.453624
          111         675        1024     51.102405
          112         675        1024     50.751186
          113         675        1024     50.399967
          114         720        1024     50.048748
          115         720        1024     49.697529
          116         720        1024     49.346310
          117         720        1024     48.995091
          118         720        1024     48.643871
          119         720        1024     48.292652
          120         720        1024     47.941433
          121         720        1024     47.590214
          122         720        1024     47.238995
          123         729        1024     46.887776
          124         729        1024     46.536557
          125         750        1024     46.185337
          126         750        1024     45.834118
          127         750        1024     45.482899
          128         750        1024     45.131680
          129         750        1024     44.780461
          130         768        1024     44.429242
          131         768        1024     44.078022
          132         768        1024     43.726803
          133         768        1024     43.375584
          134         800        1024     43.024365
          135         800        1024     42.673146
          136         800        1024     42.321926
          137         800        1024     41.970707
          138         800        1024     41.619488
          139         800        1024     41.268269
          140         800        1024     40.917050
          141         800        1024     40.565830
          142         810        1024     40.214611
          143         810        1024     39.863392
          144         864        1024     39.512173
          145         864        1024     39.160953
          146         864        1024     38.809734
          147         864        1024     38.458515
          148         864        1024     38.107296
          149         864        1024     37.756076
          150         864        1024     37.404857
          151         864        1024     37.053638
          152         864        1024     36.702419
          153         864        1024     36.351199
          154         864        1024     35.999980
          155         864        1024     35.648761
          156         864        1024     35.297542
          157         864        1024     34.946322
          158         900        1024     34.595103
          159         900        1024     34.243884
          160         900        1024     33.892665
          161         900        1024     33.541445
          162         900        1024     33.190226
          163         900        1024     32.839007
          164         900        1024     32.487788
          165         900        1024     32.136568
          166         900        1024     31.785349
          167         900        1024     31.434130
          168         900        1024     31.082910
          169         960        1024     30.731691
          170         960        1024     30.380472
          171         960        1024     30.029253
          172         960        1024     29.678033
          173         960        1024     29.326814
          174         960        1024     28.975595
          175         960        1024     28.624375
          176         960        1024     28.273156
          177         960        1024     27.921937
          178         960        1024     27.570717
          179         960        1024     27.219498
          180         960        1024     26.868279
          181         960        1024     26.517060
          182         960        1024     26.165840
          183         960        1024     25.814621
          184         960        1024     25.463402
          185         960        1024     25.112182
          186         960        1024     24.760963
          187         960        1024     24.409744
          188         960        1024     24.058524
          189         960        1024     23.707305
          190         960        1024     23.356086
          191         972        1024     23.004866
          192         972        1024     22.653647
          193         972        1024     22.302428
          194         972        1024     21.951209
          195         972        1024     21.599989
          196        1000        1024     21.248770
          197        1000        1024     20.897551
          198        1000        1024     20.546331
          199        1000        1024     20.195112
          200        1000        1024     19.843893
          201        1000        1024     19.492673
          202        1000        1024     19.141454
          203        1000        1024     18.790235
          204        1000        1024     18.439015
          205        1000        1024     18.087796
          206        1000        1024     17.736577
          207        1000        1024     17.385357
          208        1000        1024     17.034138
          209        1000        1024     16.682919
          210        1000        1024     16.331699
          211        1000        1024     15.980480
          212        1024        1024     15.629261
          213        1024        1024     15.278041
          214        1024        1024     14.926822
          215        1024        1024     14.575603
          216        1024        1024     14.224383
          217        1024        1024     13.873164
          218        1024        1024     13.521945
          219        1024        1024     13.170725
          220        1024        1024     12.819506
          221        1024        1024     12.468287
          222        1024        1024     12.117067
          223        1024        1024     11.765848
          224        1024        1024     11.414629
          225        1024        1024     11.063409
          226        1024        1024     10.712190
          227        1024        1024     10.360971
          228        1024        1024     10.009751
          229        1024        1024      9.658532
          230        1024        1024      9.307313
          231        1024        1024      8.956093
          232        1024        1024      8.604874
          233        1024        1024      8.253655
          234        1024        1024      7.902435
          235        1024        1024      7.551216
          236        1024        1024      7.199997
